created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 19 23:03:12 +0000 2023;1715141577348374584;"🌟 RESULT ZIMBABWE🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 1860 SHIO : Naga SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/KqkJdaDvzy";0;0;0;0;in;1492762132186034180;1715141577348374584;flokitoto1;https://twitter.com/flokitoto1/status/1715141577348374584
Thu Oct 19 23:02:05 +0000 2023;1715141294480326726;"🌟 RESULT OREGON 06🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 2806 SHIO : Anjing SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/4r8I3Sx4Jy";0;0;0;0;in;1492762132186034180;1715141294480326726;flokitoto1;https://twitter.com/flokitoto1/status/1715141294480326726
Thu Oct 19 22:53:19 +0000 2023;1715139088440029463;"👉 #KLIK228 : LINK LOGIN 👉 https://t.co/K3wnXhXD1t MAIN DI TEMPAT KAMI 100% PASTI DI BAYAR,BERAPAPUN KEMENANGGANNYA,KLIK228 ADALAH AGEN JUDI ONLINE SEPAKBOLA,SLOT,CASINO,POKER DAN TOGEL  LINK LOGIN 👉 https://t.co/K3wnXhXD1t KLIK DISINI WHATSAPP 👉 https://t.co/JxDkBC3Dob https://t.co/PPioN2ywWQ";0;0;0;1;in;1611370324146417665;1715139088440029463;LimeiLilis;https://twitter.com/LimeiLilis/status/1715139088440029463
Thu Oct 19 22:29:24 +0000 2023;1715133069722845332;"- MAIN DI TEMPAT KAMI 100% PASTI DI BAYAR,BERAPAPUN KEMENANGGANNYA,KLIK228 ADALAH AGEN JUDI ONLINE SEPAKBOLA,SLOT,CASINO,POKER DAN TOGEL  LINK LOGIN 👉 https://t.co/K3wnXhXD1t INFO LEBIH LANJUT BISA HUBUNGI : KLIK DISINI WHATSAPP 👉 https://t.co/JxDkBC3Dob https://t.co/cUjgSKcDxr";0;0;0;1;in;1611370324146417665;1715133069722845332;LimeiLilis;https://twitter.com/LimeiLilis/status/1715133069722845332
Thu Oct 19 22:19:18 +0000 2023;1715130530935775545;"Prediksi Togel Toto Macau SEASON 1 – 20 Oktober 2023 ANGKA MAIN : 8 0 5 4 2 COLOK BEBAS 2D : 2 &amp  0 TOP 4D : 8054*0524*4250*2085 TOP 3D : 054*408*805*480*548 TOP 2D : 40*85*05*54*84*80 SHIO : ANJING ANGKA TWINS : 00 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/lAoWcBKMjI";0;0;0;0;in;1492762132186034180;1715130530935775545;flokitoto1;https://twitter.com/flokitoto1/status/1715130530935775545
Thu Oct 19 22:15:44 +0000 2023;1715129630909436223;"Prediksi Togel Oregon 12 – 20 Oktober 2023 ANGKA MAIN : 9 5 8 6 1 COLOK BEBAS 2D : 6 &amp  1 TOP 4D : 9586*1598*6185*5816 TOP 3D : 586*869*659*695*958 TOP 2D : 56*85*95*58*86*65 SHIO : KUDA ANGKA TWINS : 11 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/uDPMQTfRy2";0;0;0;0;in;1492762132186034180;1715129630909436223;flokitoto1;https://twitter.com/flokitoto1/status/1715129630909436223
Thu Oct 19 22:14:27 +0000 2023;1715129309424451816;"Prediksi Togel Magnum Cambodia – 20 Oktober 2023 ANGKA MAIN : 1 9 4 2 5 COLOK BEBAS 2D : 2 &amp  5 TOP 4D : 9452*1942*2549*5914 TOP 3D : 421*291*194*942*219 TOP 2D : 94*19*14*42*41*12 SHIO : NAGA ANGKA TWINS : 11 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/MGf90MBnj9";0;0;0;0;in;1492762132186034180;1715129309424451816;flokitoto1;https://twitter.com/flokitoto1/status/1715129309424451816
Thu Oct 19 22:13:03 +0000 2023;1715128956327023085;"Prediksi Togel Dewata Pools – 20 Oktober 2023 ANGKA MAIN : 3 2 5 1 8 COLOK BEBAS 2D : 1 &amp  2 TOP 4D : 3251*2581*8235*1852 TOP 3D : 123*132*325*513*251 TOP 2D : 35*53*23*25*52*21 SHIO : KELINCI ANGKA TWINS : 88 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/nz57myWvaU";0;0;0;0;in;1492762132186034180;1715128956327023085;flokitoto1;https://twitter.com/flokitoto1/status/1715128956327023085
Thu Oct 19 22:12:30 +0000 2023;1715128820284727475;"🌟 RESULT ASCOLI🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 2993 SHIO : Kambing SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/ZVUJ3hNKaG";0;0;0;0;in;1492762132186034180;1715128820284727475;flokitoto1;https://twitter.com/flokitoto1/status/1715128820284727475
Thu Oct 19 22:11:09 +0000 2023;1715128479866667227;"Prediksi Togel Carolina Evening – 20 Oktober 2023 ANGKA MAIN : 7 6 5 4 1 COLOK BEBAS 2D : 4 &amp  6 TOP 4D : 4156*7654*6514*1675 TOP 3D : 547*654*476*467*765 TOP 2D : 54*56*64*65*46*76 SHIO : MONYET ANGKA TWINS : 11 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/yrhz0tnTaw";0;0;0;0;in;1492762132186034180;1715128479866667227;flokitoto1;https://twitter.com/flokitoto1/status/1715128479866667227
Thu Oct 19 22:10:34 +0000 2023;1715128330775920808;"Prediksi Togel Oregon 11 – 19 Oktober 2023 ANGKA MAIN : 5 6 8 2 3 COLOK BEBAS 2D : 3 &amp  5 TOP 4D : 5682*2386*3658*6832 TOP 3D : 682*256*265*825*568 TOP 2D : 52*68*86*26*65*85 SHIO : ANJING ANGKA TWINS : 55 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/ZX3aVigcZl";0;0;0;0;in;1492762132186034180;1715128330775920808;flokitoto1;https://twitter.com/flokitoto1/status/1715128330775920808
Thu Oct 19 22:09:30 +0000 2023;1715128064429228437;"Prediksi Togel Juventus Pools – 20 Oktober 2023 ANGKA MAIN : 6 0 4 1 3 COLOK BEBAS 2D : 3 &amp  0 TOP 4D : 6041*3064*1340*0431 TOP 3D : 106*416*041*160*604 TOP 2D : 60*64*41*06*46*01 SHIO : HARIMAU ANGKA TWINS : 66 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/ex4mA7QGPv";0;0;0;0;in;1492762132186034180;1715128064429228437;flokitoto1;https://twitter.com/flokitoto1/status/1715128064429228437
Thu Oct 19 22:08:08 +0000 2023;1715127717509923210;"Prediksi Togel Benin Pools – 20 Oktober 2023 ANGKA MAIN : 4 8 2 1 9 COLOK BEBAS 2D : 9 &amp  4 TOP 4D : 1928*8291*4821*9842 TOP 3D : 482*148*214*821*184 TOP 2D : 81*48*28*21*42*24 SHIO : ULAR ANGKA TWINS : 99 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/6RNaobry6l";0;0;0;0;in;1492762132186034180;1715127717509923210;flokitoto1;https://twitter.com/flokitoto1/status/1715127717509923210
Thu Oct 19 22:06:50 +0000 2023;1715127392283562085;"Prediksi Togel Oceania Pools – 20 Oktober 2023 ANGKA MAIN : 6 7 2 1 5 COLOK BEBAS 2D : 7 &amp  1 TOP 4D : 5762*1527*7251*6721 TOP 3D : 176*672*216*167*721 TOP 2D : 61*17*72*26*76*21 SHIO : KERBAU ANGKA TWINS : 11 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/nvkROR5zoa";0;0;0;0;in;1492762132186034180;1715127392283562085;flokitoto1;https://twitter.com/flokitoto1/status/1715127392283562085
Thu Oct 19 22:06:20 +0000 2023;1715127266836169151;"Prediksi Togel California Pools – 20 Oktober 2023 ANGKA MAIN : 9 3 6 0 7 COLOK BEBAS 2D : 3 &amp  9 TOP 4D : 3670*7396*9360*0763 TOP 3D : 360*936*093*039*609 TOP 2D : 36*60*93*96*63*69 SHIO : HARIMAU ANGKA TWINS : 00 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/MuSIzRQDkN";0;0;0;0;in;1492762132186034180;1715127266836169151;flokitoto1;https://twitter.com/flokitoto1/status/1715127266836169151
Thu Oct 19 22:05:55 +0000 2023;1715127162402164805;"Prediksi Togel Chonburi Pools – 20 Oktober 2023 ANGKA MAIN : 2 4 0 6 1 COLOK BEBAS 2D : 4 &amp  2 TOP 4D : 2406*6104*1420*4016 TOP 3D : 406*062*642*240*624 TOP 2D : 64*40*26*24*20*02 SHIO : ANJING ANGKA TWINS : 66 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/Z10rZvHoid";0;0;0;0;in;1492762132186034180;1715127162402164805;flokitoto1;https://twitter.com/flokitoto1/status/1715127162402164805
Thu Oct 19 22:05:06 +0000 2023;1715126956084408686;"Prediksi Togel Oregon 08 – 20 Oktober 2023 ANGKA MAIN : 7 2 9 4 3 COLOK BEBAS 2D : 3 &amp  9 TOP 4D : 7294*2934*4392*3279 TOP 3D : 427*472*294*729*947 TOP 2D : 72*94*92*42*24*27 SHIO : HARIMAU ANGKA TWINS : 33 ☆☆☆ Web Prediksi FlokiToto ☆☆☆ https://t.co/2n7U2UMUfH";0;0;0;0;in;1492762132186034180;1715126956084408686;flokitoto1;https://twitter.com/flokitoto1/status/1715126956084408686
Thu Oct 19 22:03:06 +0000 2023;1715126453967434139;"🌟 RESULT OREGON 05🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 2222 SHIO : Kuda SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/EqvcAKtjMS";0;0;0;0;in;1492762132186034180;1715126453967434139;flokitoto1;https://twitter.com/flokitoto1/status/1715126453967434139
Thu Oct 19 21:54:47 +0000 2023;1715124359654965272;"👉 MAIN DI TEMPAT KAMI 100% PASTI DI BAYAR,BERAPAPUN KEMENANGGANNYA,KLIK228 ADALAH AGEN JUDI ONLINE SEPAKBOLA,SLOT,CASINO,POKER DAN TOGEL  LINK LOGIN 👉 https://t.co/K3wnXhXD1t INFO LEBIH LANJUT BISA HUBUNGI : KLIK DISINI WHATSAPP 👉 https://t.co/JxDkBC3Dob https://t.co/yFWGN4XaTI";0;0;0;1;in;1611370324146417665;1715124359654965272;LimeiLilis;https://twitter.com/LimeiLilis/status/1715124359654965272
Thu Oct 19 21:54:16 +0000 2023;1715124231636463635;"🔥RTP SLOT GACOR HARI INI 20 OKTOBER 2023🔥  &gt &gt  Klaim Bonus New Player +40% : https://t.co/fOK5PATD26  #777mgm #slotgacor #slotonline  #infoslot #infogacor #infomaxwin #linkgacor #situsgacor #slottergacor #infolinkgacor #daftarslot #rtpslot #slotgacorterbaru #situsjudionline https://t.co/I9efVGyW1p";0;0;0;0;in;1698889940137058304;1715124231636463635;Warung777;https://twitter.com/Warung777/status/1715124231636463635
Thu Oct 19 21:24:39 +0000 2023;1715116777573958117;"Tancap4d adalah situs judi slot &amp  togel online terpercaya Selamat Untuk Member Setia Kami Bos "Bud****" DP : 200.000 WD : 1.000.000 GAMES : Gates of Olympus Di jamin Member Baru Dimanja Bos Link Daftar : https://t.co/PMxALYOSjj  #tancap4d #slotonline #slotgacor #buktiwd #tancap4d https://t.co/lGOOHdSMse";0;0;0;0;in;1671639981750910976;1715116777573958117;Tancap4Dslot;https://twitter.com/Tancap4Dslot/status/1715116777573958117
Thu Oct 19 21:15:15 +0000 2023;1715114410564530685;"Bocoran Slot Mudah Jackpot Browin4d Resmi di Indonesia.  Pola Slot Terbaik Dengan Kemenangan Tingkat Tertinggi JP Berapapun Pasti di Bayar Lunas.  #Browin4d #SlotAntiRungkad #SitusSlotGacor #SlotMudahJackpot #SlotDepositPulsa #PolaSlot #BocoranSlot #RTPSlot #JudiSlot #BandarSlot https://t.co/66VX63GLVT";0;0;0;0;in;1582598143840903168;1715114410564530685;browin4d;https://twitter.com/browin4d/status/1715114410564530685
Thu Oct 19 21:12:28 +0000 2023;1715113711306981668;"Yg kecanduan judi slot juga moga bisa segera sadar dan segera rehabilitasi  Atau mungkin pemerintah bisa bantu bikin rehabilitasi gratis buat yg kecanduan judi";0;1;0;0;in;791453586626519040;1715113711306981668;mr_farhanheit;https://twitter.com/mr_farhanheit/status/1715113711306981668
Thu Oct 19 21:03:26 +0000 2023;1715111436538749260;"🌟 RESULT OREGON 04🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 9063 SHIO : Kerbau SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/UL0y74tZle";0;0;0;0;in;1492762132186034180;1715111436538749260;flokitoto1;https://twitter.com/flokitoto1/status/1715111436538749260
Thu Oct 19 20:54:28 +0000 2023;1715109180917625273;"INFO SLOT GACOR GOBETASIA Jumat, 20 OKTOBER 2023  Mengetahui tips menang dalam memasang taruhan judi slot memang sangatlah penting.  📌 TEMPAT MAXWIN 📷https://t.co/VuifxKhVrH  #gobetasia #TZUYU #AppleEvent #slotgacor #slotgacorhariini #slotonline https://t.co/3ijkHgfiXf";0;1;1;1;in;1513981044600770560;1715109180917625273;gobetasiainfo;https://twitter.com/gobetasiainfo/status/1715109180917625273
Thu Oct 19 20:49:37 +0000 2023;1715107958508675268;"🌟 RESULT VIENNA🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 2540 SHIO : Tikus SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/PtjNK5OALF";0;0;0;0;in;1492762132186034180;1715107958508675268;flokitoto1;https://twitter.com/flokitoto1/status/1715107958508675268
Thu Oct 19 20:47:00 +0000 2023;1715107302074880075;"Info Slot Gacor DAYWINBET Jumat, 20 Oktober 2023  Mengetahui tips menang dalam memasang taruhan judi slot memang sangatlah penting. Jika putaran terasa bagus coba buy spin di bet terendah  📌TEMPAT CUAN  https://t.co/VJdGKZFqXC  #daywinbet #slotgacor #slotonline #InfoLoker https://t.co/COLPerCa37";0;0;0;0;in;1497302647459966978;1715107302074880075;daywinbet;https://twitter.com/daywinbet/status/1715107302074880075
Thu Oct 19 20:04:48 +0000 2023;1715096679853261114;"🌟 RESULT EIBAR🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 8297 SHIO : Kelinci SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/4txNqGD7NF";0;0;0;0;in;1492762132186034180;1715096679853261114;flokitoto1;https://twitter.com/flokitoto1/status/1715096679853261114
Thu Oct 19 20:03:55 +0000 2023;1715096458905661743;"🌟 RESULT LOKOMOTIV🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 3526 SHIO : Harimau SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/QywR7yVCFo";0;0;0;0;in;1492762132186034180;1715096458905661743;flokitoto1;https://twitter.com/flokitoto1/status/1715096458905661743
Thu Oct 19 20:02:50 +0000 2023;1715096185533612313;"🌟 RESULT OREGON 03🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 4195 SHIO : Ular SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/ZwGoxqOvNT";0;0;0;0;in;1492762132186034180;1715096185533612313;flokitoto1;https://twitter.com/flokitoto1/status/1715096185533612313
Thu Oct 19 19:55:52 +0000 2023;1715094433283424581;"Akun Youtube DPR Diretas Jadi Live Judi Slot, BSSN Ungkap IP Address Pelaku Ada di Amerika Serikat https://t.co/5vyExEO8kR";0;0;0;0;in;1712362987342974976;1715094433283424581;puspit11080;https://twitter.com/puspit11080/status/1715094433283424581
Thu Oct 19 19:46:40 +0000 2023;1715092119382282610;"🌟 RESULT MAGNUM 4D🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 8107 SHIO : Ayam SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/Yplwbnb2AK";0;0;0;0;in;1492762132186034180;1715092119382282610;flokitoto1;https://twitter.com/flokitoto1/status/1715092119382282610
Thu Oct 19 19:41:48 +0000 2023;1715090893550789008;"🌟 RESULT MILLWALL🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 3359 SHIO : Ular SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/q0n7EQTcJg";0;0;0;0;in;1492762132186034180;1715090893550789008;flokitoto1;https://twitter.com/flokitoto1/status/1715090893550789008
Thu Oct 19 19:07:43 +0000 2023;1715082314815025402;"🌟 RESULT OREGON 02🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 5861 SHIO : Kelinci SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/xTRQbXsyJc";0;0;0;0;in;1492762132186034180;1715082314815025402;flokitoto1;https://twitter.com/flokitoto1/status/1715082314815025402
Thu Oct 19 19:06:55 +0000 2023;1715082113777840555;"🌟 RESULT CAROLINA DAYS🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 4179 SHIO : Ayam SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/jz4rhyvtS9";0;0;0;0;in;1492762132186034180;1715082113777840555;flokitoto1;https://twitter.com/flokitoto1/status/1715082113777840555
Thu Oct 19 19:05:11 +0000 2023;1715081679830954449;"Mau ngusut judi slot fraud manipulasi data ehh malah dihalangi banteng. Itu sebabnya pakdhe @jokowi ku minta lawan megachan kusno pki pdip. Franchise judi slot fraud pinjol mafia itu sarangnya di pdip. Kali ini demi rakyat presiden melawan. Rakyat pilih figur bkn krna kader pdip https://t.co/f6Tdj04MSB";0;0;0;0;in;720593195562733570;1715081679830954449;anjares90;https://twitter.com/anjares90/status/1715081679830954449
Thu Oct 19 18:57:13 +0000 2023;1715079674785869930;"🌟 RESULT WATFORD🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 8565 SHIO : Babi SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/R1olHxVNzA";0;0;0;0;in;1492762132186034180;1715079674785869930;flokitoto1;https://twitter.com/flokitoto1/status/1715079674785869930
Thu Oct 19 18:51:55 +0000 2023;1715078340418367892;"🌟 RESULT CHINA NIGHT🌟 HARI: JUMAT, 20 OKTOBER 2023 RESULT : 7162 SHIO : Harimau SELAMAT KEPADA PEMENANG, SALAM JP FLOKITOTO https://t.co/Ao6b564fzP";0;0;0;0;in;1492762132186034180;1715078340418367892;flokitoto1;https://twitter.com/flokitoto1/status/1715078340418367892
Thu Oct 19 18:23:49 +0000 2023;1715071269308092797;"kita harus hormati presiden 2 periode yang dipilih rakyat. selama ini banteng pki pdip kemaruk. bisnis scam judi slot dan suka fraud pakai data org ini sudah tdk bsa di biarkan. pakdhe @jokowi figur dipilih rakyat non kader banteng. anak cucu majapahit bersaudara vs pki pdip https://t.co/uqFoRaapPZ";0;0;0;0;in;720593195562733570;1715071269308092797;anjares90;https://twitter.com/anjares90/status/1715071269308092797
